#EventID | Time | Latitude | Longitude | Depth/km | Author | Catalog | Contributor | ContributorID | MagType | Magnitude | MagAuthor | EventLocationName
4623175|2011-09-18T19:27:43|27.2259|88.8803|13.2|ISC|ISC|ISC|601852664|Ml|4.6|DMN|SIKKIM, INDIA
3333541|2011-09-18T19:20:54|25.6131|91.0241|34.0|ISC|ISC|ISC|17498047|mb|4.0|NEIC|INDIA-BANGLADESH BORDER REGION
4623167|2011-09-18T19:17:27|27.7633|88.3818|35.0|ISC|ISC|ISC|17498046|mb|3.8|ISC|SIKKIM, INDIA
4623071|2011-09-18T17:18:18|27.086|88.319|25.3|NDI|ISC|ISC|601852663|ML|3.3|NDI|SIKKIM, INDIA
4622963|2011-09-18T14:58:34|26.972|88.046|19.3|NDI|ISC|ISC|601852662|ML|3.2|NDI|INDIA-BANGLADESH BORDER REGION
4622955|2011-09-18T14:54:45|27.566|88.461|39.9|NDI|ISC|ISC|601852661|ML|3.5|NDI|SIKKIM, INDIA
3322347|2011-09-18T13:54:18|27.3454|88.2786|22.0|ISC|ISC|ISC|17240272|mb|4.7|NEIC|SIKKIM, INDIA
4622876|2011-09-18T13:30:04|27.325|88.958|11.7|NDI|ISC|ISC|601852660|ML|3.5|NDI|SIKKIM, INDIA
4622873|2011-09-18T13:26:40|27.332|88.898|26.0|NDI|ISC|ISC|601852659|ML|3.4|NDI|SIKKIM, INDIA
3322346|2011-09-18T13:11:59|27.5462|88.4989|29.3|ISC|ISC|ISC|17240531|mb|4.8|NEIC|SIKKIM, INDIA
3322345|2011-09-18T12:40:49|27.8039|88.1536|29.6|ISC|ISC|ISC|17238846|MW|6.9|GCMT|SIKKIM, INDIA
4608530|2011-09-07T00:33:19|26.0382|91.1402|20.8|ISC|ISC|ISC|604042169|ML|3.7|NDI|NORTHEASTERN INDIA
4588684|2011-08-25T08:01:54|28.4985|82.7041|10.0|ISC|ISC|ISC|17331410|mb|3.9|ISC|NEPAL
4587360|2011-08-24T06:17:24|24.1927|91.3517|30.0|ISC|ISC|ISC|17331349|mb|3.9|ISC|INDIA-BANGLADESH BORDER REGION
3321799|2011-08-19T01:52:10|29.613|81.4803|27.0|ISC|ISC|ISC|17111094|mb|4.0|NEIC|NEPAL
3321786|2011-08-15T16:48:05|27.293|86.2685|15.9|ISC|ISC|ISC|17111064|mb|4.0|NEIC|NEPAL
3320132|2011-08-11T22:01:26|29.9475|86.7755|35.0|ISC|ISC|ISC|16947366|mb|4.2|NEIC|XIZANG
4568234|2011-08-09T01:09:35|29.6661|81.6539|0.0|IDC|ISC|ISC|17330604|mb|3.7|IDC|NEPAL
4565825|2011-08-07T01:25:48|29.1793|85.3431|0.0|IDC|ISC|ISC|17330481|mb|3.5|IDC|XIZANG
4553934|2011-07-28T17:53:41|25.0012|88.7914|46.7|ISC|ISC|ISC|17066857|mb|3.7|ISC|INDIA-BANGLADESH BORDER REGION
4542332|2011-07-18T12:30:12|28.4965|85.6805|0.0|IDC|ISC|ISC|17065983|mb|3.3|IDC|NEPAL
4533171|2011-07-12T01:41:04|29.523|80.526|10.0|NDI|ISC|ISC|601561375|ML|3.0|NDI|NEPAL-INDIA BORDER REGION
4516257|2011-07-04T09:43:55|29.902|79.687|16.7|NDI|ISC|ISC|601561371|ML|3.4|NDI|NORTHERN INDIA
4481203|2011-06-25T21:23:24|28.3414|87.5894|35.0|ISC|ISC|ISC|16683800|mb|3.7|ISC|XIZANG
4479068|2011-06-23T22:13:46|29.925|80.6046|23.0|ISC|ISC|ISC|17206836|mb|4.0|ISC|NEPAL-INDIA BORDER REGION
4467166|2011-06-15T00:59:16|29.6939|81.0351|17.0|ISC|ISC|ISC|601259020|mb|3.7|ISC|NEPAL
4465125|2011-06-13T15:19:58|27.2238|86.8962|0.0|IDC|ISC|ISC|17206053|mb|3.4|IDC|NEPAL
3288996|2011-06-03T00:53:25|27.4545|87.8417|30.2|ISC|ISC|ISC|16555902|mb|5.0|NEIC|NEPAL
8675716|2011-05-31T03:10:02|29.8722|85.0976|0.0|IDC|ISC|ISC|17204806|mb|3.5|IDC|XIZANG
4409296|2011-04-24T18:53:40|27.9938|86.8635|35.0|ISC|ISC|ISC|16463143|mb|3.4|ISC|NEPAL
3288680|2011-04-24T02:22:52|29.5817|89.0443|10.0|ISC|ISC|ISC|16577874|mb|4.0|NEIC|XIZANG
4405149|2011-04-21T19:54:10|29.6858|80.8277|17.0|ISC|ISC|ISC|17201734|mb|3.6|ISC|NEPAL-INDIA BORDER REGION
4400447|2011-04-18T22:19:54|29.895|84.3031|0.0|IDC|ISC|ISC|17201450|mb|3.8|IDC|XIZANG
4400197|2011-04-18T18:22:23|29.1295|82.1072|0.0|IDC|ISC|ISC|17201437|mb|3.6|IDC|NEPAL
4398155|2011-04-17T04:48:33|29.2584|81.3116|27.0|ISC|ISC|ISC|17201283|mb|3.5|ISC|NEPAL
4396120|2011-04-15T17:21:09|27.8952|87.3065|50.0|ISC|ISC|ISC|16505392|mb|3.7|ISC|NEPAL
4393869|2011-04-14T08:06:19|25.6509|90.797|34.0|ISC|ISC|ISC|17200997|mb|3.4|ISC|INDIA-BANGLADESH BORDER REGION
4388422|2011-04-10T18:43:53|29.7289|81.1706|17.0|ISC|ISC|ISC|17200492|mb|3.5|ISC|NEPAL
4388018|2011-04-10T11:09:08|29.4556|81.1287|17.0|ISC|ISC|ISC|17200455|mb|3.3|ISC|NEPAL
4383804|2011-04-07T10:09:24|27.8942|85.5438|0.0|IDC|ISC|ISC|17200096|mb|3.9|IDC|NEPAL
4380412|2011-04-05T01:00:45|29.9588|80.4896|23.0|ISC|ISC|ISC|17199827|mb|3.6|ISC|NEPAL-INDIA BORDER REGION
4379933|2011-04-04T16:33:33|29.5879|80.8728|17.0|ISC|ISC|ISC|17199788|mb|3.4|ISC|NEPAL-INDIA BORDER REGION
4379756|2011-04-04T13:42:41|29.5479|80.9284|17.0|ISC|ISC|ISC|17199776|mb|3.6|ISC|NEPAL-INDIA BORDER REGION
3282334|2011-04-04T11:31:41|29.6265|80.7289|17.4|ISC|ISC|ISC|601129074|MW|5.4|GCMT|NEPAL-INDIA BORDER REGION
4356831|2011-03-26T08:23:02|27.6401|86.6233|10.0|ISC|ISC|ISC|17198617|mb|4.0|ISC|NEPAL
4347390|2011-03-22T05:10:53|28.3355|83.0546|35.0|ISC|ISC|ISC|17197928|mb|3.9|ISC|NEPAL
4338903|2011-03-18T19:12:15|29.0338|83.5696|0.0|IDC|ISC|ISC|603394962|mb|3.4|IDC|NEPAL
4323241|2011-03-12T00:06:48|28.2346|83.557|0.0|IDC|ISC|ISC|17194170|mb|4.0|IDC|NEPAL
4322430|2011-03-11T16:58:59|28.5381|84.0068|97.2|IDC|ISC|ISC|17194003|mb|3.6|IDC|NEPAL
4320659|2011-03-10T16:49:19|28.0534|85.372|18.0|ISC|ISC|ISC|17193642|mb|3.6|ISC|NEPAL
4307541|2011-02-27T10:21:26|28.6915|88.4723|35.0|ISC|ISC|ISC|17192944|mb|3.2|ISC|XIZANG
4302520|2011-02-22T19:44:48|27.6399|87.2992|35.0|ISC|ISC|ISC|16158404|mb|3.6|ISC|NEPAL
4296980|2011-02-17T09:48:39|29.488|81.002|17.0|ISC|ISC|ISC|17192408|mb|3.6|ISC|NEPAL
3277981|2011-02-13T17:51:21|27.3643|86.944|30.9|ISC|ISC|ISC|16022469|mb|4.5|NEIC|NEPAL
3277769|2011-02-10T03:51:43|27.1417|88.2925|44.1|ISC|ISC|ISC|16020159|mb|4.0|NEIC|SIKKIM, INDIA
4287822|2011-02-07T15:40:55|28.0425|87.8694|71.0|ISC|ISC|ISC|16328762|mb|3.9|ISC|XIZANG
4281733|2011-02-01T18:08:16|29.9018|90.5248|8.0|ISC|ISC|ISC|17191498|mb|3.7|IDC|XIZANG
4276826|2011-01-27T16:40:48|25.8491|90.4731|0.0|IDC|ISC|ISC|17191126|mb|3.5|IDC|INDIA-BANGLADESH BORDER REGION
4267705|2011-01-18T07:02:27|28.0386|85.8297|19.0|ISC|ISC|ISC|17190463|mb|3.6|ISC|NEPAL
4267694|2011-01-18T06:47:36|26.4112|81.8831|35.0|ISC|ISC|ISC|600678428|ML|3.3|NDI|NORTHERN INDIA
4267578|2011-01-18T03:35:43|29.8333|81.6043|10.0|ISC|ISC|ISC|17190448|mb|3.5|ISC|NEPAL
4264463|2011-01-14T14:45:28|24.7496|91.1776|0.0|IDC|ISC|ISC|17190177|mb|3.2|IDC|INDIA-BANGLADESH BORDER REGION
4260014|2011-01-10T00:58:10|28.2161|88.0191|71.0|ISC|ISC|ISC|17189805|mb|3.4|ISC|XIZANG
4259462|2011-01-09T11:48:29|29.4025|81.7201|27.0|ISC|ISC|ISC|17189758|mb|3.5|ISC|NEPAL
4252492|2011-01-01T19:50:49|26.1229|90.579|24.0|ISC|ISC|ISC|17189153|mb|3.4|ISC|NORTHEASTERN INDIA
4248082|2010-12-27T17:57:45|29.7259|90.2656|0.0|IDC|ISC|ISC|17188690|mb|3.3|IDC|XIZANG
4246869|2010-12-26T05:47:16|24.898|85.792|15.0|NDI|ISC|ISC|600127921|ML|3.1|NDI|NORTHERN INDIA
4245654|2010-12-24T15:36:30|29.7099|80.5584|10.0|ISC|ISC|ISC|17188246|mb|3.5|ISC|NEPAL-INDIA BORDER REGION
4245358|2010-12-24T06:36:43|29.6792|89.3205|10.0|ISC|ISC|ISC|16327984|Ml|4.5|DMN|XIZANG
4239904|2010-12-18T06:30:24|27.9463|84.6492|0.0|IDC|ISC|ISC|17187210|mb|3.7|IDC|NEPAL-INDIA BORDER REGION
4229597|2010-12-05T11:29:38|29.6553|88.9832|35.0|ISC|ISC|ISC|15743207|mb|3.2|IDC|XIZANG
4229440|2010-12-05T06:37:06|29.7837|81.9473|21.0|ISC|ISC|ISC|17186488|mb|3.5|ISC|NEPAL
4229086|2010-12-04T20:47:45|29.5877|90.3354|8.0|ISC|ISC|ISC|15743131|mb|3.6|ISC|XIZANG
4228412|2010-12-03T23:55:09|27.7452|89.7327|0.0|IDC|ISC|ISC|17186413|mb|3.8|IDC|BHUTAN
4228062|2010-12-03T13:14:53|29.8539|90.4949|7.0|ISC|ISC|ISC|16390157|mb|3.5|ISC|XIZANG
4210979|2010-11-30T16:20:10|27.8199|86.0181|0.0|IDC|ISC|ISC|17186242|mb|3.5|IDC|NEPAL
4210832|2010-11-30T12:41:31|29.7901|90.4192|7.0|ISC|ISC|ISC|16057144|mb|3.9|ISC|XIZANG
4210831|2010-11-30T12:40:27|29.6884|91.2485|0.0|IDC|ISC|ISC|17186236|mb|3.4|IDC|XIZANG
3202776|2010-11-30T08:39:57|29.7969|90.3166|13.8|ISC|ISC|ISC|15678238|MW|5.3|GCMT|XIZANG
3207601|2010-11-25T14:05:32|28.5138|82.8029|21.2|ISC|ISC|ISC|15822404|mb|4.0|NEIC|NEPAL
4202786|2010-11-21T01:24:27|29.8187|90.4236|8.0|ISC|ISC|ISC|15669181|mb|3.7|ISC|XIZANG
4191488|2010-11-08T14:37:22|25.2827|91.7474|0.0|IDC|ISC|ISC|17185089|mb|3.6|IDC|INDIA-BANGLADESH BORDER REGION
3180477|2010-10-18T04:26:52|28.5648|85.6295|59.2|ISC|ISC|ISC|15285015|mb|4.0|NEIC|NEPAL
3180470|2010-10-17T20:11:20|28.6017|85.6794|53.2|ISC|ISC|ISC|15254949|mb|4.9|NEIC|NEPAL
4159443|2010-10-05T17:00:36|27.1748|88.1394|36.0|ISC|ISC|ISC|17183268|mb|3.9|ISC|SIKKIM, INDIA
4151178|2010-09-28T21:46:19|27.9069|87.8046|68.0|ISC|ISC|ISC|17182800|mb|3.5|ISC|NEPAL
4151012|2010-09-28T18:15:53|29.831|80.051|19.8|NDI|ISC|ISC|17332927|ML|3.2|NDI|NEPAL-INDIA BORDER REGION
4147993|2010-09-25T08:29:48|28.7678|88.5951|0.0|IDC|ISC|ISC|17182610|mb|3.7|IDC|XIZANG
2879698|2010-09-11T07:02:08|25.8367|90.2532|23.1|ISC|ISC|ISC|15178960|mb|4.5|NEIC|INDIA-BANGLADESH BORDER REGION
4132729|2010-09-09T11:42:08|28.8024|90.7788|10.0|ISC|ISC|ISC|15182271|mb|3.8|ISC|XIZANG
4121821|2010-08-29T07:41:01|26.1764|90.7817|0.0|IDC|ISC|ISC|17181175|mb|3.4|IDC|NORTHEASTERN INDIA
4098575|2010-08-04T08:00:22|29.9713|88.292|38.0|ISC|ISC|ISC|15075715|mb|3.5|ISC|XIZANG
4091557|2010-07-28T11:14:45|27.4184|91.5639|35.0|ISC|ISC|ISC|15048756|mb|3.6|ISC|BHUTAN
4090095|2010-07-26T19:13:27|26.4715|91.4765|35.0|ISC|ISC|ISC|15079554|mb|3.9|ISC|NORTHEASTERN INDIA
4088776|2010-07-25T08:39:47|27.3369|91.23|35.0|ISC|ISC|ISC|17178944|mb|3.5|ISC|BHUTAN
2876318|2010-07-21T02:57:20|27.2725|91.1866|25.0|ISC|ISC|ISC|14999022|mb|4.5|NEIC|BHUTAN
2875088|2010-07-10T10:15:45|29.3623|86.983|47.8|ISC|ISC|ISC|14987081|mb|4.6|NEIC|XIZANG
2874946|2010-07-06T19:08:23|29.8047|80.4105|14.2|ISC|ISC|ISC|14883226|MW|5.0|GCMT|NEPAL-INDIA BORDER REGION
2874832|2010-07-04T02:35:59|29.8226|80.3731|13.5|ISC|ISC|ISC|14845804|mb|4.7|NEIC|NEPAL-INDIA BORDER REGION
2874366|2010-06-22T23:14:11|29.9097|80.4601|20.4|ISC|ISC|ISC|14781295|mb|5.2|NEIC|NEPAL-INDIA BORDER REGION
4054914|2010-06-17T12:48:55|29.884|80.715|10.0|NDI|ISC|ISC|16786107|ML|3.2|NDI|NEPAL-INDIA BORDER REGION
2873897|2010-06-13T14:37:59|29.6889|81.5679|27.0|ISC|ISC|ISC|14790705|mb|4.6|NEIC|NEPAL
2873896|2010-06-13T14:31:52|29.5398|81.4694|18.9|ISC|ISC|ISC|14770416|mb|4.7|NEIC|NEPAL
4050797|2010-06-13T06:13:35|25.8736|90.7632|10.0|ISC|ISC|ISC|17175449|mb|3.8|ISC|INDIA-BANGLADESH BORDER REGION
4049453|2010-06-11T18:04:58|25.6006|91.3657|34.0|ISC|ISC|ISC|17175309|mb|3.5|ISC|INDIA-BANGLADESH BORDER REGION
4038916|2010-05-31T11:37:02|29.955|79.976|10.0|NDI|ISC|ISC|16602174|ML|3.6|NDI|NORTHERN INDIA
4022899|2010-05-14T15:03:40|29.8003|90.5059|10.0|ISC|ISC|ISC|14703941|mb|3.8|ISC|XIZANG
4022887|2010-05-14T14:53:24|29.5725|91.4514|0.0|IDC|ISC|ISC|17172656|mb|3.4|IDC|XIZANG
2850404|2010-05-14T14:46:27|29.7124|90.4127|11.0|ISC|ISC|ISC|14703939|mb|4.9|NEIC|XIZANG
4021486|2010-05-13T06:05:59|28.3027|84.4974|35.0|ISC|ISC|ISC|17172537|mb|3.7|ISC|NEPAL
4012463|2010-05-03T10:07:48|26.5875|91.8166|35.0|ISC|ISC|ISC|17157211|mb|3.6|ISC|NORTHEASTERN INDIA
4002401|2010-04-21T17:31:27|29.835|86.01|10.0|NDI|ISC|ISC|16498640|ML|3.2|NDI|XIZANG
3994910|2010-04-14T06:19:24|27.551|82.804|10.0|NDI|ISC|ISC|16498449|ML|3.4|NDI|NEPAL-INDIA BORDER REGION
3994319|2010-04-13T14:08:13|29.4356|81.4453|38.3|ISC|ISC|ISC|14596891|mb|3.6|ISC|NEPAL
3979901|2010-03-28T10:48:48|25.7278|90.449|35.0|ISC|ISC|ISC|17153553|mb|3.7|ISC|INDIA-BANGLADESH BORDER REGION
3979845|2010-03-28T08:49:51|25.6773|90.3913|35.0|ISC|ISC|ISC|14596752|mb|3.8|ISC|INDIA-BANGLADESH BORDER REGION
3979236|2010-03-27T14:44:01|27.781|87.7063|35.0|ISC|ISC|ISC|17153483|mb|3.8|ISC|NEPAL
3973199|2010-03-20T21:12:53|28.9893|81.5816|33.0|ISC|ISC|ISC|14554139|mb|3.8|ISC|NEPAL-INDIA BORDER REGION
3961872|2010-03-08T14:27:17|29.686|80.161|10.0|NDI|ISC|ISC|17242927|ML|3.1|NDI|NEPAL-INDIA BORDER REGION
3958207|2010-03-04T12:36:10|28.6003|86.9699|0.0|IDC|ISC|ISC|17150641|mb|3.4|IDC|XIZANG
3954583|2010-03-01T02:53:07|29.5812|81.6319|27.0|ISC|ISC|ISC|17149943|mb|3.7|ISC|NEPAL
2845604|2010-02-28T22:03:27|28.4752|86.719|76.1|ISC|ISC|ISC|16248642|mb|4.0|NEIC|XIZANG
3953874|2010-02-28T11:54:40|27.9507|81.5725|0.0|IDC|ISC|ISC|17149741|mb|3.6|IDC|NEPAL-INDIA BORDER REGION
3953300|2010-02-27T22:04:05|28.2073|86.1685|10.0|ISC|ISC|ISC|17149509|mb|3.9|ISC|XIZANG
2844938|2010-02-26T04:42:38|28.5066|86.7763|79.0|ISC|ISC|ISC|14335107|MW|5.1|GCMT|XIZANG
3951451|2010-02-25T22:26:32|27.213|88.279|10.0|NDI|ISC|ISC|14343340|ML|3.2|NDI|SIKKIM, INDIA
3951179|2010-02-25T14:08:04|29.4466|81.5805|27.0|ISC|ISC|ISC|17149019|mb|3.7|ISC|NEPAL
2844913|2010-02-25T14:06:19|29.7642|81.7138|27.0|ISC|ISC|ISC|14344016|mb|4.3|NEIC|NEPAL
3950425|2010-02-24T15:18:43|29.065|80.523|10.0|NDI|ISC|ISC|17242917|ML|3.1|NDI|NEPAL-INDIA BORDER REGION
2844804|2010-02-22T17:23:46|29.9868|80.0687|20.5|ISC|ISC|ISC|14322972|mb|4.6|NEIC|NEPAL-INDIA BORDER REGION
3944214|2010-02-17T09:07:21|25.4517|82.7307|0.0|IDC|ISC|ISC|17148402|mb|3.4|IDC|NORTHERN INDIA
3942839|2010-02-15T16:37:36|28.6971|83.3381|0.0|IDC|ISC|ISC|17148267|mb|3.3|IDC|NEPAL
3936717|2010-02-07T20:04:30|29.5747|81.3904|11.6|ISC|ISC|ISC|14542392|mb|3.6|ISC|NEPAL
3930044|2010-01-30T14:03:37|28.0305|88.0576|71.0|ISC|ISC|ISC|17146921|mb|3.6|ISC|XIZANG
3926608|2010-01-26T06:51:16|29.9884|80.3534|12.1|ISC|ISC|ISC|15624417|mb|3.9|ISC|NEPAL-INDIA BORDER REGION
3918540|2010-01-16T16:58:02|28.7977|81.9623|0.0|IDC|ISC|ISC|17146398|mb|3.7|IDC|NEPAL-INDIA BORDER REGION
2843035|2010-01-11T05:15:13|29.7659|80.4999|13.7|ISC|ISC|ISC|15623393|mb|4.7|NEIC|NEPAL-INDIA BORDER REGION
3912273|2010-01-08T17:15:58|27.3383|91.2561|35.0|ISC|ISC|ISC|17146021|mb|3.5|ISC|BHUTAN
2842605|2009-12-31T09:57:30|27.3322|91.4805|18.5|ISC|ISC|ISC|16110858|mb|5.5|NEIC|BHUTAN
3898253|2009-12-22T17:23:58|27.4554|91.0461|35.0|ISC|ISC|ISC|17145222|mb|3.4|ISC|BHUTAN
2842113|2009-12-16T06:12:59|29.4133|81.4417|19.2|ISC|ISC|ISC|14194057|mb|4.3|NEIC|NEPAL
3881130|2009-12-06T21:49:47|29.228|80.6409|35.0|ISC|ISC|ISC|17144535|mb|3.9|ISC|NEPAL-INDIA BORDER REGION
3880542|2009-12-05T22:31:00|26.1359|90.0573|32.0|ISC|ISC|ISC|17144503|mb|3.3|ISC|NORTHEASTERN INDIA
2841613|2009-12-01T11:23:28|27.3516|91.4832|10.0|ISC|ISC|ISC|16109540|mb|4.2|NEIC|BHUTAN
2841581|2009-11-30T12:38:51|27.365|91.4451|27.0|ISC|ISC|ISC|14205859|mb|4.4|NEIC|BHUTAN
3875799|2009-11-29T11:38:04|27.9783|84.5179|0.0|IDC|ISC|ISC|17144241|mb|3.7|IDC|NEPAL-INDIA BORDER REGION
3870508|2009-11-22T09:56:37|28.7721|82.1869|40.0|ISC|ISC|ISC|14174236|mb|4.0|ISC|NEPAL
3868116|2009-11-19T08:03:11|25.8479|90.9356|35.0|ISC|ISC|ISC|17143874|mb|3.7|ISC|INDIA-BANGLADESH BORDER REGION
2841104|2009-11-18T00:49:01|27.7174|90.3893|12.2|ISC|ISC|ISC|13942937|mb|4.5|NEIC|BHUTAN
3860907|2009-11-09T10:21:43|29.7438|86.6009|35.0|ISC|ISC|ISC|17143490|mb|3.5|ISC|XIZANG
2840752|2009-11-07T23:00:30|27.0215|89.2761|20.3|ISC|ISC|ISC|14193283|mb|4.1|NEIC|BHUTAN
2840748|2009-11-07T20:08:49|29.539|86.0447|21.4|ISC|ISC|ISC|13921043|MW|5.5|GCMT|XIZANG
3855508|2009-11-02T16:13:39|27.3896|88.7849|10.0|ISC|ISC|ISC|14192939|mb|3.4|ISC|SIKKIM, INDIA
3854629|2009-11-01T08:50:29|29.941|82.0846|10.3|ISC|ISC|ISC|13979088|mb|3.9|ISC|NEPAL
3854498|2009-11-01T03:55:51|27.3525|90.8496|25.0|ISC|ISC|ISC|17143184|mb|3.3|ISC|BHUTAN
2840456|2009-10-30T04:29:09|29.6584|84.663|16.6|ISC|ISC|ISC|13909110|mb|4.4|NEIC|XIZANG
2840446|2009-10-29T19:56:58|26.6205|90.1116|8.3|ISC|ISC|ISC|13909107|mb|4.8|NEIC|NORTHEASTERN INDIA
3852231|2009-10-29T17:07:25|27.1332|90.6426|35.0|ISC|ISC|ISC|17143064|mb|3.6|ISC|BHUTAN
2840442|2009-10-29T17:00:38|27.265|91.395|24.7|ISC|ISC|ISC|13911850|MW|5.1|GCMT|BHUTAN
3835914|2009-10-09T15:12:12|28.3496|87.2862|42.1|ISC|ISC|ISC|14093033|mb|3.9|ISC|XIZANG
3829265|2009-10-02T08:38:35|27.3119|91.4603|35.0|ISC|ISC|ISC|17141339|mb|3.7|ISC|BHUTAN
3826417|2009-09-29T19:18:44|29.48|82.099|10.0|NDI|ISC|ISC|15249496|ML|3.3|NDI|NEPAL
3820112|2009-09-23T02:01:20|26.581|88.9575|35.0|ISC|ISC|ISC|16105645|mb|3.4|ISC|INDIA-BANGLADESH BORDER REGION
3819804|2009-09-22T17:05:13|26.9662|90.9368|0.0|IDC|ISC|ISC|16105631|mb|3.7|IDC|NORTHEASTERN INDIA
3819465|2009-09-22T08:28:00|27.3252|91.5053|35.0|ISC|ISC|ISC|13878613|mb|4.0|NEIC|BHUTAN
3818780|2009-09-21T14:34:08|27.4931|91.4453|44.4|ISC|ISC|ISC|13886430|mb|3.7|ISC|BHUTAN
3818592|2009-09-21T10:22:24|27.4005|91.4457|35.0|ISC|ISC|ISC|13886429|mb|4.1|NEIC|BHUTAN
3818563|2009-09-21T09:31:57|27.3492|91.4807|15.0|ISC|ISC|ISC|13886428|mb|3.5|ISCJB|BHUTAN
3818551|2009-09-21T09:16:54|27.2993|91.4904|16.8|ISC|ISC|ISC|13821478|mb|4.5|NEIC|BHUTAN
2838469|2009-09-21T08:53:06|27.3693|91.4597|16.1|ISC|ISC|ISC|13788745|MW|6.1|GCMT|BHUTAN
3817209|2009-09-19T18:20:34|29.7821|80.4039|15.8|ISC|ISC|ISC|13886418|mb|3.9|ISC|NEPAL-INDIA BORDER REGION
3807652|2009-09-09T07:20:00|27.8655|87.2155|28.3|ISC|ISC|ISC|13886366|mb|3.9|ISC|NEPAL
3806101|2009-09-07T14:17:57|29.8182|90.5104|7.0|ISC|ISC|ISC|13685769|mb|3.8|ISC|XIZANG
3796508|2009-08-27T16:54:18|29.8079|80.066|25.4|ISC|ISC|ISC|13991453|mb|3.5|ISC|NEPAL-INDIA BORDER REGION
3791961|2009-08-22T21:20:10|28.0448|86.7155|85.0|IDC|ISC|ISC|16104556|mb|3.2|IDC|XIZANG
3785644|2009-08-16T18:17:02|27.1537|88.3864|35.0|ISC|ISC|ISC|16104167|mb|3.4|ISC|SIKKIM, INDIA
3777130|2009-08-08T13:22:30|29.7768|90.7255|0.0|IDC|ISC|ISC|16103611|mb|3.4|IDC|XIZANG
3760340|2009-07-21T03:14:56|28.5103|79.0303|0.0|IDC|ISC|ISC|16102774|mb|3.8|IDC|NORTHERN INDIA
3752985|2009-07-13T07:39:09|26.2701|89.5271|31.8|ISC|ISC|ISC|13584694|mb|3.3|ISC|INDIA-BANGLADESH BORDER REGION
3747406|2009-07-06T23:23:19|25.8258|90.3031|32.0|ISC|ISC|ISC|16102152|mb|3.7|ISC|INDIA-BANGLADESH BORDER REGION
3740157|2009-06-30T11:46:33|29.45|80.34|15.0|NDI|ISC|ISC|14854342|ML|3.3|NDI|NEPAL-INDIA BORDER REGION
3737774|2009-06-28T14:26:21|28.961|82.564|10.0|NDI|ISC|ISC|14853988|ML|3.4|NDI|NEPAL
3714210|2009-06-03T06:11:01|29.5804|90.5685|8.0|ISC|ISC|ISC|13194791|mb|3.7|ISC|XIZANG
3712342|2009-06-01T05:27:55|29.9123|88.1821|37.0|ISC|ISC|ISC|13439851|mb|3.9|ISC|XIZANG
3712218|2009-06-01T01:40:46|26.41|89.8004|10.0|ISC|ISC|ISC|13680071|mb|3.6|ISC|INDIA-BANGLADESH BORDER REGION
3699583|2009-05-18T23:03:52|27.9749|87.9479|56.3|ISC|ISC|ISC|13065870|mb|3.9|ISC|NEPAL
3695913|2009-05-14T20:13:16|27.7179|87.521|21.0|ISC|ISC|ISC|16155750|mb|3.4|ISC|NEPAL
3695880|2009-05-14T19:18:16|27.4866|87.3079|18.0|ISC|ISC|ISC|13065836|mb|3.7|ISC|NEPAL
3694528|2009-05-13T06:52:48|28.217|84.758|1.5|ISC|ISC|ISC|13439547|mb|3.6|ISC|NEPAL
3678907|2009-04-26T13:05:48|26.84|86.27|10.0|BKK|ISC|ISC|16732149|mb|4.4|BKK|NEPAL-INDIA BORDER REGION
3678103|2009-04-25T14:29:28|26.077|91.4484|42.0|ISC|ISC|ISC|13439084|mb|4.4|NEIC|NORTHEASTERN INDIA
3672061|2009-04-19T06:33:25|25.5917|91.4965|28.0|ISC|ISC|ISC|12935696|mb|3.9|ISC|INDIA-BANGLADESH BORDER REGION
3665412|2009-04-13T14:49:12|28.1744|84.4821|0.0|IDC|ISC|ISC|16152764|mb|3.7|IDC|NEPAL
3663911|2009-04-12T06:47:32|26.0189|91.4693|42.0|ISC|ISC|ISC|12935118|mb|3.6|ISC|NORTHEASTERN INDIA
3661882|2009-04-10T15:34:38|25.9479|90.9891|35.0|ISC|ISC|ISC|16152629|mb|3.7|ISC|INDIA-BANGLADESH BORDER REGION
3648639|2009-03-31T12:50:11|29.2888|88.156|0.0|IDC|ISC|ISC|12605476|mb|3.5|IDC|XIZANG
3643381|2009-03-24T01:57:59|27.9949|87.687|10.0|ISC|ISC|ISC|12635438|mb|3.3|ISC|NEPAL
3637366|2009-03-16T06:01:21|28.0005|87.7401|84.0|ISC|ISC|ISC|12703401|mb|3.9|ISC|XIZANG
3635483|2009-03-13T13:46:45|26.6025|89.8478|92.9|ISC|ISC|ISC|12791160|Ml|4.7|DMN|INDIA-BANGLADESH BORDER REGION
3631601|2009-03-08T14:38:01|27.4971|87.6186|23.2|ISC|ISC|ISC|12054541|mb|3.1|ISC|NEPAL
3622884|2009-02-25T03:00:44|29.6836|90.2324|0.0|IDC|ISC|ISC|15957230|mb|3.5|IDC|XIZANG
3622567|2009-02-24T15:23:32|28.7509|86.5439|70.5|ISC|ISC|ISC|12054534|mb|4.0|ISC|XIZANG
3615671|2009-02-15T19:35:56|25.8465|90.1915|14.0|ISC|ISC|ISC|12083236|mb|4.2|ISC|INDIA-BANGLADESH BORDER REGION
3614754|2009-02-14T16:27:57|29.9674|80.3255|10.4|ISC|ISC|ISC|12700680|mb|3.3|ISC|NEPAL-INDIA BORDER REGION
